Sequence,Value 1,Value 2,Value 3,Value 4,Value 5,Value 6,Value 7,Value 8
13618,11,2.082093,2.141604,7595.355957,3600.000000,2008/10/21 05:00:00.25,3,31
13619,12,392.944244,491.621277,1609479.750000,3600.000000,2008/10/21 05:00:00.25,3,3058
13620,13,6.445106,6.689708,23572.945313,3600.000000,2008/10/21 05:00:00.25,3,5845
13621,14,0.000000,21.213093,33090.074219,3600.000000,2008/10/21 05:00:00.25,3,3100
13622,15,3.452995,3.601038,12777.271484,3600.000000,2008/10/21 05:00:00.25,3,157
13623,16,0.016938,0.021820,68.950348,3600.000000,2008/10/21 05:00:00.25,3,4128
13624,17,0.005646,0.012360,31.162792,3600.000000,2008/10/21 05:00:00.25,3,1341
13625,18,27.992674,29.640652,103888.726563,3600.000000,2008/10/21 05:00:00.25,3,5730
13626,19,0.000000,2.108492,2893.027344,3600.000000,2008/10/21 05:00:00.25,3,5000
13627,20,-38.342056,-4.861351,-92618.812500,3600.000000,2008/10/21 05:00:00.25,3,5442
13628,21,0.000000,22.911423,15859.937500,3600.000000,2008/10/21 05:00:00.25,3,4200
13629,22,1.884489,11.497673,25599.763672,3600.000000,2008/10/21 05:00:00.25,3,1153
13630,23,0.000000,2.073350,3071.931152,3600.000000,2008/10/21 05:00:00.25,3,5400
13631,24,-111.261093,-52.250977,-309993.593750,3600.000000,2008/10/21 05:00:00.25,3,3648
13632,25,0.000000,24.316778,16523.130859,3600.000000,2008/10/21 05:00:00.25,3,3600
13633,26,0.000000,0.000000,0.000000,3600.000000,2008/10/21 05:00:00.25,3,0
13634,27,100.000000,100.000000,144600.000000,1446.000000,2008/10/21 05:00:00.25,1,3535
13635,28,100.000000,100.000000,146100.000000,1461.000000,2008/10/21 05:00:00.25,1,3535
13636,1,6.723888,6.815747,24366.416016,3600.000000,2008/10/21 06:00:00.12,3,5415
13637,2,1.428244,1.704433,5438.895996,3600.000000,2008/10/21 06:00:00.12,3,1432
13638,3,0.000381,0.000381,1.373293,3600.000000,2008/10/21 06:00:00.12,3,0
13639,4,0.000000,20.379950,14783.721680,3600.000000,2008/10/21 06:00:00.12,3,15
13640,5,2.990158,3.061875,10931.864258,3600.000000,2008/10/21 06:00:00.12,3,1504
13641,6,7.103075,7.143664,25621.267578,3600.000000,2008/10/21 06:00:00.12,3,146
13642,7,6.962081,7.022964,25148.166016,3600.000000,2008/10/21 06:00:00.12,3,146
13643,8,3.544901,3.622172,12971.682617,3600.000000,2008/10/21 06:00:00.12,3,1509
13644,9,3.552906,3.630176,12997.657227,3600.000000,2008/10/21 06:00:00.12,3,1809
13645,10,0.997864,1.000172,3593.462646,3600.000000,2008/10/21 06:00:00.12,3,3710
13646,11,2.059968,2.119860,7516.865234,3600.000000,2008/10/21 06:00:00.12,3,49
13647,12,435.538269,453.696503,1601882.875000,3600.000000,2008/10/21 06:00:00.12,3,303
13648,13,6.469673,6.717479,23615.197266,3600.000000,2008/10/21 06:00:00.12,3,2502
13649,14,0.000000,0.000000,0.000000,3600.000000,2008/10/21 06:00:00.12,3,0
13650,15,3.502007,3.601038,12915.587891,3600.000000,2008/10/21 06:00:00.12,3,1000
13651,16,0.015564,0.022431,62.938999,3600.000000,2008/10/21 06:00:00.12,3,5931
13652,17,0.005646,0.009003,23.164713,3600.000000,2008/10/21 06:00:00.12,3,1004
13653,18,28.221560,29.411766,103736.601563,3600.000000,2008/10/21 06:00:00.12,3,259
13654,19,0.000000,2.008301,1111.498291,3600.000000,2008/10/21 06:00:00.12,3,10
13655,20,-36.054359,-3.593842,-85796.000000,3600.000000,2008/10/21 06:00:00.12,3,506
13656,21,0.000000,21.886015,6718.933105,3600.000000,2008/10/21 06:00:00.12,3,610
13657,22,1.884489,12.890059,13024.402344,3600.000000,2008/10/21 06:00:00.12,3,902
13658,23,0.000000,2.065873,1127.848145,3600.000000,2008/10/21 06:00:00.13,3,10
13659,24,-115.001167,-53.312973,-300082.687500,3600.000000,2008/10/21 06:00:00.13,3,0
13660,25,0.000000,22.716869,6824.216309,3600.000000,2008/10/21 06:00:00.13,3,10
13661,26,0.000000,0.000000,0.000000,3600.000000,2008/10/21 06:00:00.13,3,0
13662,27,100.000000,100.000000,59400.000000,594.000000,2008/10/21 06:00:00.13,1,0
13663,28,100.000000,100.000000,59100.000000,591.000000,2008/10/21 06:00:00.13,1,0
13664,1,6.777295,6.931105,24655.705078,3600.000000,2008/10/21 07:00:00.00,3,4035
13665,2,1.203937,1.812772,5295.968750,3600.000000,2008/10/21 07:00:00.00,3,640
13666,3,0.000381,0.000381,1.373293,3600.000000,2008/10/21 07:00:00.00,3,0
13667,4,0.000000,29.224077,36983.386719,3600.000000,2008/10/21 07:00:00.00,3,1100
13668,5,2.968795,3.110399,10911.197266,3600.000000,2008/10/21 07:00:00.00,3,4012
13669,6,7.089190,7.127642,25598.515625,3600.000000,2008/10/21 07:00:00.00,3,2958
13670,7,6.868086,6.995193,25036.841797,3600.000000,2008/10/21 07:00:00.00,3,1653
13671,8,3.520581,3.777945,13159.129883,3600.000000,2008/10/21 07:00:00.00,3,4128
13672,9,3.522120,3.783486,13180.051758,3600.000000,2008/10/21 07:00:00.00,3,4129
13673,10,0.997864,0.998913,3592.679688,3600.000000,2008/10/21 07:00:00.00,3,100
13674,11,2.019531,2.091630,7455.214355,3600.000000,2008/10/21 07:00:00.00,3,3106
13675,12,395.071350,481.556396,1609133.250000,3600.000000,2008/10/21 07:00:00.00,3,424
13676,13,6.464332,6.688640,23433.091797,3600.000000,2008/10/21 07:00:00.00,3,2402
13677,14,0.000000,20.929276,23591.062500,3600.000000,2008/10/21 07:00:00.00,3,500
13678,15,3.517113,3.601038,12888.884766,3600.000000,2008/10/21 07:00:00.00,3,3220
13679,16,0.015564,0.032807,73.681831,3600.000000,2008/10/21 07:00:00.00,3,1305
13680,17,0.005646,0.021973,46.226852,3600.000000,2008/10/21 07:00:00.00,3,4801
13681,18,28.023191,29.686428,103814.984375,3600.000000,2008/10/21 07:00:00.00,3,2404
13682,19,0.000000,2.111483,2408.974121,3600.000000,2008/10/21 07:00:00.00,3,1900
13683,20,-47.910179,-4.134850,-89835.875000,3600.000000,2008/10/21 07:00:00.00,3,2324
13684,21,0.000000,22.909132,15906.214844,3600.000000,2008/10/21 07:00:00.00,3,2300
13685,22,1.903563,27.645535,44902.402344,3600.000000,2008/10/21 07:00:00.00,3,3217
13686,23,0.000000,2.082323,2335.776855,3600.000000,2008/10/21 07:00:00.00,3,2400
13687,24,-104.958366,-49.642151,-304833.031250,3600.000000,2008/10/21 07:00:00.00,3,1704
13688,25,0.000000,24.074158,15773.492188,3600.000000,2008/10/21 07:00:00.00,3,1700
13689,26,0.000000,0.000000,0.000000,3600.000000,2008/10/21 07:00:00.00,3,0
13690,27,100.000000,100.000000,156000.000000,1560.000000,2008/10/21 07:00:00.00,1,404
13691,28,100.000000,100.000000,151200.000000,1512.000000,2008/10/21 07:00:00.00,1,404
13692,1,6.766613,6.926833,24668.675781,3601.000000,2008/10/21 08:00:00.88,3,1755
13693,2,1.313802,1.757839,5386.577637,3601.000000,2008/10/21 08:00:00.88,3,4500
13694,3,0.000000,0.000381,1.350787,3601.000000,2008/10/21 08:00:00.88,3,0
13695,4,0.000000,29.581139,33960.519531,3601.000000,2008/10/21 08:00:00.88,3,2300
13696,5,2.970321,3.075303,10922.826172,3601.000000,2008/10/21 08:00:00.88,3,4523
13697,6,7.089190,7.167162,25692.054688,3601.000000,2008/10/21 08:00:00.88,3,3300
13698,7,6.888380,7.099871,25250.447266,3601.000000,2008/10/21 08:00:00.88,3,1900
13699,8,3.478714,3.771787,13048.527344,3601.000000,2008/10/21 08:00:00.88,3,820
13700,9,3.492567,3.777329,13073.230469,3601.000000,2008/10/21 08:00:00.88,3,820
13701,10,0.997864,1.000172,3599.746582,3601.000000,2008/10/21 08:00:00.88,3,500
13702,11,1.941329,2.082475,7436.028320,3601.000000,2008/10/21 08:00:00.88,3,255
13703,12,396.264587,493.488983,1609375.125000,3601.000000,2008/10/21 08:00:00.88,3,226
13704,13,6.493171,6.713207,23595.125000,3601.000000,2008/10/21 08:00:00.88,3,2640
13705,14,0.000000,21.464867,34859.132813,3601.000000,2008/10/21 08:00:00.88,3,300
13706,15,3.436210,3.601038,12723.737305,3601.000000,2008/10/21 08:00:00.88,3,23
13707,16,0.016327,0.034180,73.586105,3601.000000,2008/10/21 08:00:00.88,3,1433
13708,17,0.005646,0.026093,36.016846,3601.000000,2008/10/21 08:00:00.88,3,23
13709,18,27.977415,29.747463,103547.820313,3601.000000,2008/10/21 08:00:00.88,3,2602
13710,19,0.000000,2.133913,4258.025879,3601.000000,2008/10/21 08:00:00.88,3,800
13711,20,-35.204208,2.063568,-93357.195313,3601.000000,2008/10/21 08:00:00.88,3,3827
13712,21,0.000000,25.907530,22753.263672,3601.000000,2008/10/21 08:00:00.88,3,700
13713,22,1.762417,24.063477,27429.968750,3601.000000,2008/10/21 08:00:00.88,3,1050
13714,23,0.000000,2.252048,4417.297852,3601.000000,2008/10/21 08:00:00.88,3,400
13715,24,-108.929314,-52.158630,-313018.000000,3601.000000,2008/10/21 08:00:00.88,3,809
13716,25,0.000000,23.012131,22089.333984,3601.000000,2008/10/21 08:00:00.88,3,3200
13717,26,0.000000,0.000000,0.000000,3601.000000,2008/10/21 08:00:00.88,3,0
13718,27,100.000000,100.000000,192000.000000,1920.000000,2008/10/21 08:00:00.88,1,808
13719,28,100.000000,100.000000,194400.000000,1944.000000,2008/10/21 08:00:00.88,1,707
13720,1,6.762341,6.840314,24417.091797,3600.000000,2008/10/21 09:00:00.75,3,5911
13721,2,1.455711,2.363622,6656.366699,3600.000000,2008/10/21 09:00:00.75,3,5900
13722,3,0.000000,0.000381,1.368716,3600.000000,2008/10/21 09:00:00.75,3,0
13723,4,0.000000,29.878691,44672.226563,3600.000000,2008/10/21 09:00:00.75,3,1200
13724,5,2.956283,3.075608,10887.129883,3600.000000,2008/10/21 09:00:00.75,3,4312
13725,6,7.142596,7.162890,25749.314453,3600.000000,2008/10/21 09:00:00.75,3,2106
13726,7,6.962081,7.028306,25212.193359,3600.000000,2008/10/21 09:00:00.75,3,2301
13727,8,3.466399,3.657575,12868.169922,3600.000000,2008/10/21 09:00:00.75,3,111
13728,9,3.481792,3.668965,12893.587891,3600.000000,2008/10/21 09:00:00.75,3,111
13729,10,0.997864,1.000172,3595.350342,3600.000000,2008/10/21 09:00:00.75,3,119
13730,11,2.060349,2.141604,7509.646973,3600.000000,2008/10/21 09:00:00.75,3,5800
13731,12,352.684845,481.556396,1596831.250000,3600.000000,2008/10/21 09:00:00.75,3,5750
13732,13,6.535897,6.884108,23792.349609,3600.000000,2008/10/21 09:00:00.75,3,5006
13733,14,0.000000,44.385441,43709.539063,3600.000000,2008/10/21 09:00:00.75,3,5923
13734,15,3.392569,3.606073,12658.272461,3600.000000,2008/10/21 09:00:00.75,3,3859
13735,16,0.016175,0.020447,64.974525,3600.000000,2008/10/21 09:00:00.75,3,3009
13736,17,0.005646,0.009766,25.521456,3600.000000,2008/10/21 09:00:00.76,3,2309
13737,18,27.023727,29.655910,103309.742188,3600.000000,2008/10/21 09:00:00.76,3,2357
13738,19,0.000000,2.115221,4978.924316,3600.000000,2008/10/21 09:00:00.76,3,5737
13739,20,-37.584644,-0.085014,-98728.515625,3600.000000,2008/10/21 09:00:00.76,3,8
13740,21,0.000000,24.941635,28823.908203,3600.000000,2008/10/21 09:00:00.76,3,0
13741,22,1.979858,19.066147,19928.896484,3600.000000,2008/10/21 09:00:00.76,3,5931
13742,23,0.000000,2.143633,4893.063965,3600.000000,2008/10/21 09:00:00.76,3,3437
13743,24,-117.933205,-43.108551,-318593.750000,3600.000000,2008/10/21 09:00:00.76,3,5614
13744,25,0.000000,27.386129,27179.191406,3600.000000,2008/10/21 09:00:00.76,3,5600
13745,26,0.000000,0.000000,0.000000,3600.000000,2008/10/21 09:00:00.76,3,0
13746,27,100.000000,100.000000,235900.000000,2359.000000,2008/10/21 09:00:00.76,1,101
13747,28,100.000000,100.000000,244600.000000,2446.000000,2008/10/21 09:00:00.76,1,0
13748,1,6.796521,6.840314,24526.750000,3600.000000,2008/10/21 10:00:00.64,3,5
13749,2,1.730373,2.363622,6821.574707,3600.000000,2008/10/21 10:00:00.64,3,56
13750,3,0.000000,0.000381,1.364138,3600.000000,2008/10/21 10:00:00.64,3,23
13751,4,3.419547,29.645227,74372.132813,3600.000000,2008/10/21 10:00:00.64,3,600
13752,5,2.950179,3.077134,10804.729492,3600.000000,2008/10/21 10:00:00.64,3,107
13753,6,7.137255,7.167162,25750.970703,3600.000000,2008/10/21 10:00:00.64,3,5903
13754,7,6.989853,7.056077,25342.781250,3600.000000,2008/10/21 10:00:00.64,3,5000
13755,8,3.475635,3.602162,12777.396484,3600.000000,2008/10/21 10:00:00.64,3,2106
13756,9,3.487949,3.602162,12799.505859,3600.000000,2008/10/21 10:00:00.64,3,2106
13757,10,0.997864,0.998074,3592.157227,3600.000000,2008/10/21 10:00:00.64,3,0
13758,11,2.091630,2.382696,8074.247559,3600.000000,2008/10/21 10:00:00.64,3,5800
13759,12,435.642029,523.164734,1600201.000000,3600.000000,2008/10/21 10:00:00.64,3,5739
13760,13,6.617075,6.813611,24055.937500,3600.000000,2008/10/21 10:00:00.64,3,5905
13761,14,37.285419,44.385441,155899.171875,3600.000000,2008/10/21 10:00:00.64,3,57
13762,15,2.401587,3.392569,10411.971680,3600.000000,2008/10/21 10:00:00.64,3,59
13763,16,0.016175,0.022431,64.621445,3600.000000,2008/10/21 10:00:00.64,3,2531
13764,17,0.005646,0.010376,24.937349,3600.000000,2008/10/21 10:00:00.64,3,11
13765,18,25.246052,27.206835,94151.164063,3600.000000,2008/10/21 10:00:00.64,3,54
13766,19,1.689784,2.128679,6870.009277,3600.000000,2008/10/21 10:00:00.64,3,331
13767,20,-50.043297,-3.609299,-110702.789063,3600.000000,2008/10/21 10:00:00.64,3,1415
13768,21,2.401007,23.412682,41144.972656,3600.000000,2008/10/21 10:00:00.64,3,2651
13769,22,1.739529,19.035629,14580.759766,3600.000000,2008/10/21 10:00:00.64,3,51
13770,23,1.632960,2.109987,6856.643066,3600.000000,2008/10/21 10:00:00.64,3,1938
13771,24,-107.197800,-51.812317,-334421.937500,3600.000000,2008/10/21 10:00:00.64,3,845
13772,25,2.304875,24.074158,40933.726563,3600.000000,2008/10/21 10:00:00.64,3,857
13773,26,0.000000,0.000000,0.000000,3600.000000,2008/10/21 10:00:00.64,3,0
13774,27,100.000000,100.000000,360000.000000,3600.000000,2008/10/21 10:00:00.64,1,0
13775,28,100.000000,100.000000,360000.000000,3600.000000,2008/10/21 10:00:00.64,1,0
13776,1,6.815747,6.840314,24593.093750,3599.872803,2008/10/21 11:00:00.39,3,3400
13777,2,1.620508,1.731899,5959.746582,3599.872803,2008/10/21 11:00:00.39,3,20
13778,3,0.000000,0.000381,1.350358,3599.872803,2008/10/21 11:00:00.39,3,6
13779,4,17.798122,23.675898,76213.117188,3599.872803,2008/10/21 11:00:00.39,3,334
13780,5,2.982528,3.017624,10794.508789,3599.872803,2008/10/21 11:00:00.39,3,1144
13781,6,7.161822,7.201343,25834.972656,3599.872803,2008/10/21 11:00:00.39,3,5700
13782,7,7.051805,7.166094,25580.189453,3599.872803,2008/10/21 11:00:00.39,3,5800
13783,8,3.537205,3.594465,12817.881836,3599.872803,2008/10/21 11:00:00.39,3,2744
13784,9,3.532895,3.594773,12817.828125,3599.872803,2008/10/21 11:00:00.39,3,2738
13785,10,0.997864,0.998913,3592.072510,3599.872803,2008/10/21 11:00:00.39,3,4500
13786,11,2.382696,2.560845,8995.290039,3599.872803,2008/10/21 11:00:00.39,3,4400
13787,12,404.980530,478.443573,1623682.000000,3599.872803,2008/10/21 11:00:00.39,3,1353
13788,13,6.546578,6.966354,24171.589844,3599.872803,2008/10/21 11:00:00.39,3,1650
13789,14,0.000000,41.277180,60965.968750,3599.872803,2008/10/21 11:00:00.39,3,25
13790,15,2.191440,2.472084,8355.764648,3599.872803,2008/10/21 11:00:00.39,3,5914
13791,16,0.015564,0.021057,64.677422,3599.872803,2008/10/21 11:00:00.39,3,3722
13792,17,0.005646,0.010529,25.287510,3599.872803,2008/10/21 11:00:00.39,3,3100
13793,18,25.772488,28.809034,100181.046875,3599.872803,2008/10/21 11:00:00.40,3,2400
13794,19,1.735393,2.373922,6830.049805,3599.872803,2008/10/21 11:00:00.40,3,5244
13795,20,-37.584644,0.023186,-110115.742188,3599.872803,2008/10/21 11:00:00.40,3,2603
13796,21,0.000000,26.150148,41455.347656,3599.872803,2008/10/21 11:00:00.40,3,5051
13797,22,1.724269,13.366903,14023.893555,3599.872803,2008/10/21 11:00:00.40,3,4215
13798,23,1.663615,2.418036,6938.072754,3599.872803,2008/10/21 11:00:00.40,3,5210
13799,24,-117.102081,-49.849930,-334739.687500,3599.872803,2008/10/21 11:00:00.40,3,5609
13800,25,0.288396,26.932938,41213.199219,3599.872803,2008/10/21 11:00:00.40,3,5656
13801,26,0.000000,0.000000,0.000000,3599.872803,2008/10/21 11:00:00.40,3,0
13802,27,100.000000,100.000000,357587.500000,3575.867920,2008/10/21 11:00:00.40,1,0
13803,28,100.000000,100.000000,355187.500000,3551.868164,2008/10/21 11:00:00.40,1,0
13804,1,6.829633,6.844587,24607.191406,3600.042969,2008/10/21 12:00:00.32,3,2501
13805,2,1.620508,1.812772,6246.818848,3600.042969,2008/10/21 12:00:00.32,3,2802
13806,3,0.000000,0.000381,1.332098,3600.042969,2008/10/21 12:00:00.32,3,5
13807,4,20.709545,26.834517,88651.851563,3600.042969,2008/10/21 12:00:00.32,3,928
13808,5,2.964218,2.999313,10724.292969,3600.042969,2008/10/21 12:00:00.32,3,2939
13809,6,7.196002,7.254750,26019.183594,3600.042969,2008/10/21 12:00:00.32,3,5600
13810,7,7.165026,7.218433,25893.691406,3600.042969,2008/10/21 12:00:00.32,3,5700
13811,8,3.527970,3.588309,12809.046875,3600.042969,2008/10/21 12:00:00.32,3,4538
13812,9,3.531048,3.593234,12823.991211,3600.042969,2008/10/21 12:00:00.32,3,2102
13813,10,0.997864,0.998913,3592.232422,3600.042969,2008/10/21 12:00:00.32,3,2000
13814,11,2.457847,2.570382,9152.944336,3600.042969,2008/10/21 12:00:00.32,3,2612
13815,12,412.658875,504.539551,1601995.625000,3600.042969,2008/10/21 12:00:00.32,3,1126
13816,13,6.551919,6.803998,23804.185547,3600.042969,2008/10/21 12:00:00.32,3,2705
13817,14,0.000000,21.391624,27332.712891,3600.042969,2008/10/21 12:00:00.32,3,5200
13818,15,2.475776,2.918227,9720.583008,3600.042969,2008/10/21 12:00:00.32,3,5200
13819,16,0.016938,0.021668,66.675041,3600.042969,2008/10/21 12:00:00.33,3,3704
13820,17,0.005646,0.010529,25.690853,3600.042969,2008/10/21 12:00:00.33,3,4326
13821,18,26.977951,28.221560,99108.921875,3600.042969,2008/10/21 12:00:00.33,3,2752
13822,19,1.950729,2.367941,7806.318848,3600.042969,2008/10/21 12:00:00.33,3,826
13823,20,-50.831627,-3.609299,-115613.140625,3600.042969,2008/10/21 12:00:00.33,3,5027
13824,21,1.322957,25.035479,45724.761719,3600.042969,2008/10/21 12:00:00.33,3,203
13825,22,2.224002,20.210575,16638.738281,3600.042969,2008/10/21 12:00:00.33,3,1724
13826,23,1.926055,2.448692,7937.261719,3600.042969,2008/10/21 12:00:00.33,3,1516
13827,24,-107.590271,-43.016205,-341783.968750,3600.042969,2008/10/21 12:00:00.33,3,857
13828,25,0.018311,26.452278,46182.867188,3600.042969,2008/10/21 12:00:00.33,3,808
13829,26,0.000000,0.000000,0.000000,3600.042969,2008/10/21 12:00:00.33,3,0
13830,27,100.000000,100.000000,358805.000000,3588.042969,2008/10/21 12:00:00.33,1,0
13831,28,100.000000,100.000000,360005.000000,3600.042969,2008/10/21 12:00:00.33,1,0
13832,1,6.825361,6.883039,24671.197266,3600.000000,2008/10/21 13:00:00.21,3,5809
13833,2,1.593042,1.812772,6304.909180,3600.000000,2008/10/21 13:00:00.21,3,3548
13834,3,0.000000,0.000381,1.341250,3600.000000,2008/10/21 13:00:00.21,3,3
13835,4,16.443121,30.295261,86616.593750,3600.000000,2008/10/21 13:00:00.21,3,1008
13836,5,2.936751,3.019150,10722.939453,3600.000000,2008/10/21 13:00:00.21,3,950
13837,6,7.253682,7.300679,26194.501953,3600.000000,2008/10/21 13:00:00.21,3,5800
13838,7,7.217365,7.247273,26028.013672,3600.000000,2008/10/21 13:00:00.21,3,4800
13839,8,3.531048,3.600622,12809.123047,3600.000000,2008/10/21 13:00:00.21,3,5743
13840,9,3.531356,3.599083,12825.425781,3600.000000,2008/10/21 13:00:00.21,3,5749
13841,10,0.997864,0.998913,3592.184082,3600.000000,2008/10/21 13:00:00.21,3,400
13842,11,2.520027,2.619974,9229.839844,3600.000000,2008/10/21 13:00:00.21,3,1059
13843,12,398.184174,481.452637,1610504.875000,3600.000000,2008/10/21 13:00:00.21,3,1037
13844,13,6.585031,6.794384,23941.166016,3600.000000,2008/10/21 13:00:00.21,3,750
13845,14,0.000000,21.583885,41142.800781,3600.000000,2008/10/21 13:00:00.21,3,1007
13846,15,2.893049,3.195850,10735.714844,3600.000000,2008/10/21 13:00:00.21,3,5904
13847,16,0.016938,0.022583,66.486374,3600.000000,2008/10/21 13:00:00.21,3,3700
13848,17,0.005646,0.011139,23.941847,3600.000000,2008/10/21 13:00:00.21,3,4203
13849,18,27.603569,29.777981,103518.593750,3600.000000,2008/10/21 13:00:00.21,3,3700
13850,19,1.753338,2.352239,7661.520020,3600.000000,2008/10/21 13:00:00.21,3,450
13851,20,-41.526279,1.816238,-114694.148438,3600.000000,2008/10/21 13:00:00.21,3,5003
13852,21,0.116732,23.550011,45117.511719,3600.000000,2008/10/21 13:00:00.21,3,351
13853,22,1.609827,15.842679,15386.408203,3600.000000,2008/10/21 13:00:00.21,3,2951
13854,23,1.758572,2.406073,7717.458984,3600.000000,2008/10/21 13:00:00.21,3,4659
13855,24,-119.433846,-51.442932,-341518.250000,3600.000000,2008/10/21 13:00:00.21,3,2021
13856,25,1.004807,23.891050,45228.550781,3600.000000,2008/10/21 13:00:00.21,3,2056
13857,26,0.000000,0.000000,0.000000,3600.000000,2008/10/21 13:00:00.21,3,0
13858,27,100.000000,100.000000,358800.000000,3588.000000,2008/10/21 13:00:00.21,1,0
13859,28,100.000000,100.000000,355200.000000,3552.000000,2008/10/21 13:00:00.21,1,0
13860,1,6.848859,6.897993,24776.558594,3600.004883,2008/10/21 14:00:00.09,3,4606
13861,2,1.510643,1.812772,6084.559570,3600.004883,2008/10/21 14:00:00.10,3,35
13862,3,0.000000,0.000381,1.354985,3600.004883,2008/10/21 14:00:00.10,3,0
13863,4,13.632410,29.983978,74193.367188,3600.004883,2008/10/21 14:00:00.10,3,3604
13864,5,2.945907,3.022202,10781.012695,3600.004883,2008/10/21 14:00:00.10,3,437
13865,6,7.291066,7.315633,26297.218750,3600.004883,2008/10/21 14:00:00.10,3,5000
13866,7,7.226978,7.247273,26061.451172,3600.004883,2008/10/21 14:00:00.10,3,2805
13867,8,3.535666,3.589848,12816.799805,3600.004883,2008/10/21 14:00:00.10,3,3306
13868,9,3.535974,3.591695,12819.709961,3600.004883,2008/10/21 14:00:00.10,3,3955
13869,10,0.997864,0.998913,3592.202393,3600.004883,2008/10/21 14:00:00.10,3,3500
13870,11,2.360571,2.560845,8991.892578,3600.004883,2008/10/21 14:00:00.10,3,807
13871,12,404.254211,496.549927,1607217.625000,3600.004883,2008/10/21 14:00:00.10,3,734
13872,13,6.589303,6.813611,23961.613281,3600.004883,2008/10/21 14:00:00.10,3,3406
